sample;wc_1;vm_1;fc_1;ac_1;c_1;h_1;o_1;n_1;s_1;cl_1;hc_1;oc_1;lhv_1;wc_2;vm_2;fc_2;ac_2;c_2;h_2;o_2;n_2;s_2;cl_2;hc_2;oc_2;lhv_2;atmosphere;temperature;residence_time;pressure;heat_rate;x_fuel1;x_fuel2
wood_83;7.6;75.4;16.4;0.6;50.4;5.7;35.3;0.3;0.1;0;1.4;0.5;19.843;7.6;75.4;16.4;0.6;50.4;5.7;35.3;0.3;0.1;0;1.4;0.5;19.843;;800;5;1;1000;1;0
wood_84;7.6;75.4;16.4;0.6;50.4;5.7;35.3;0.3;0.1;0;1.4;0.5;19.843;7.6;75.4;16.4;0.6;50.4;5.7;35.3;0.3;0.1;0;1.4;0.5;19.843;;800;5;1;1000;1;0
wood_85;7.6;75.4;16.4;0.6;50.4;5.7;35.3;0.3;0.1;0;1.4;0.5;19.843;7.6;75.4;16.4;0.6;50.4;5.7;35.3;0.3;0.1;0;1.4;0.5;19.843;;800;10;1;1000;1;0
wood_86;7.6;75.4;16.4;0.6;50.4;5.7;35.3;0.3;0.1;0;1.4;0.5;19.843;7.6;75.4;16.4;0.6;50.4;5.7;35.3;0.3;0.1;0;1.4;0.5;19.843;;800;10;1;1000;1;0
wood_87;7.6;75.4;16.4;0.6;50.4;5.7;35.3;0.3;0.1;0;1.4;0.5;19.843;7.6;75.4;16.4;0.6;50.4;5.7;35.3;0.3;0.1;0;1.4;0.5;19.843;;800;10;1;1000;1;0
wood_90;7.6;75.4;16.4;0.6;50.4;5.7;35.3;0.3;0.1;0;1.4;0.5;19.843;7.6;75.4;16.4;0.6;50.4;5.7;35.3;0.3;0.1;0;1.4;0.5;19.843;;1000;0.5;1;1000;1;0
wood_91;7.6;75.4;16.4;0.6;50.4;5.7;35.3;0.3;0.1;0;1.4;0.5;19.843;7.6;75.4;16.4;0.6;50.4;5.7;35.3;0.3;0.1;0;1.4;0.5;19.843;;1000;0.5;1;1000;1;0
wood_92;7.6;75.4;16.4;0.6;50.4;5.7;35.3;0.3;0.1;0;1.4;0.5;19.843;7.6;75.4;16.4;0.6;50.4;5.7;35.3;0.3;0.1;0;1.4;0.5;19.843;;1000;0.5;1;1000;1;0
wood_104;7.6;75.4;16.4;0.6;50.4;5.7;35.3;0.3;0.1;0;1.4;0.5;19.843;7.6;75.4;16.4;0.6;50.4;5.7;35.3;0.3;0.1;0;1.4;0.5;19.843;;1000;0.5;1;1000;1;0
wood_154;7.6;75.4;16.4;0.6;50.4;5.7;35.3;0.3;0.1;0;1.4;0.5;19.843;7.6;75.4;16.4;0.6;50.4;5.7;35.3;0.3;0.1;0;1.4;0.5;19.843;;1000;0.5;1;1000;1;0
wood_155;7.6;75.4;16.4;0.6;50.4;5.7;35.3;0.3;0.1;0;1.4;0.5;19.843;7.6;75.4;16.4;0.6;50.4;5.7;35.3;0.3;0.1;0;1.4;0.5;19.843;;1000;0.5;1;1000;1;0
wood_156;7.6;75.4;16.4;0.6;50.4;5.7;35.3;0.3;0.1;0;1.4;0.5;19.843;7.6;75.4;16.4;0.6;50.4;5.7;35.3;0.3;0.1;0;1.4;0.5;19.843;;1000;0.5;1;1000;1;0
wood_10;7.6;75.4;16.4;0.6;50.4;5.7;35.3;0.3;0.1;0;1.4;0.5;19.843;7.6;75.4;16.4;0.6;50.4;5.7;35.3;0.3;0.1;0;1.4;0.5;19.843;;1000;1;1;1000;1;0
wood_11;7.6;75.4;16.4;0.6;50.4;5.7;35.3;0.3;0.1;0;1.4;0.5;19.843;7.6;75.4;16.4;0.6;50.4;5.7;35.3;0.3;0.1;0;1.4;0.5;19.843;;1000;1;1;1000;1;0
wood_23;7.6;75.4;16.4;0.6;50.4;5.7;35.3;0.3;0.1;0;1.4;0.5;19.843;7.6;75.4;16.4;0.6;50.4;5.7;35.3;0.3;0.1;0;1.4;0.5;19.843;;1000;1;1;1000;1;0
wood_29;7.6;75.4;16.4;0.6;50.4;5.7;35.3;0.3;0.1;0;1.4;0.5;19.843;7.6;75.4;16.4;0.6;50.4;5.7;35.3;0.3;0.1;0;1.4;0.5;19.843;;1000;1;1;1000;1;0
wood_30;7.6;75.4;16.4;0.6;50.4;5.7;35.3;0.3;0.1;0;1.4;0.5;19.843;7.6;75.4;16.4;0.6;50.4;5.7;35.3;0.3;0.1;0;1.4;0.5;19.843;;1000;1;1;1000;1;0
wood_31;7.6;75.4;16.4;0.6;50.4;5.7;35.3;0.3;0.1;0;1.4;0.5;19.843;7.6;75.4;16.4;0.6;50.4;5.7;35.3;0.3;0.1;0;1.4;0.5;19.843;;1000;1;1;1000;1;0
wood_133;7.6;75.4;16.4;0.6;50.4;5.7;35.3;0.3;0.1;0;1.4;0.5;19.843;7.6;75.4;16.4;0.6;50.4;5.7;35.3;0.3;0.1;0;1.4;0.5;19.843;;1000;1.5;1;1000;1;0
wood_134;7.6;75.4;16.4;0.6;50.4;5.7;35.3;0.3;0.1;0;1.4;0.5;19.843;7.6;75.4;16.4;0.6;50.4;5.7;35.3;0.3;0.1;0;1.4;0.5;19.843;;1000;1.5;1;1000;1;0
wood_135;7.6;75.4;16.4;0.6;50.4;5.7;35.3;0.3;0.1;0;1.4;0.5;19.843;7.6;75.4;16.4;0.6;50.4;5.7;35.3;0.3;0.1;0;1.4;0.5;19.843;;1000;1.5;1;1000;1;0
wood_136;7.6;75.4;16.4;0.6;50.4;5.7;35.3;0.3;0.1;0;1.4;0.5;19.843;7.6;75.4;16.4;0.6;50.4;5.7;35.3;0.3;0.1;0;1.4;0.5;19.843;;1000;1.5;1;1000;1;0
wood_93;7.6;75.4;16.4;0.6;50.4;5.7;35.3;0.3;0.1;0;1.4;0.5;19.843;7.6;75.4;16.4;0.6;50.4;5.7;35.3;0.3;0.1;0;1.4;0.5;19.843;;1000;2;1;1000;1;0
wood_95;7.6;75.4;16.4;0.6;50.4;5.7;35.3;0.3;0.1;0;1.4;0.5;19.843;7.6;75.4;16.4;0.6;50.4;5.7;35.3;0.3;0.1;0;1.4;0.5;19.843;;1000;2;1;1000;1;0
wood_96;7.6;75.4;16.4;0.6;50.4;5.7;35.3;0.3;0.1;0;1.4;0.5;19.843;7.6;75.4;16.4;0.6;50.4;5.7;35.3;0.3;0.1;0;1.4;0.5;19.843;;1000;2;1;1000;1;0
wood_105;7.6;75.4;16.4;0.6;50.4;5.7;35.3;0.3;0.1;0;1.4;0.5;19.843;7.6;75.4;16.4;0.6;50.4;5.7;35.3;0.3;0.1;0;1.4;0.5;19.843;;1000;2;1;1000;1;0
wood_97;7.6;75.4;16.4;0.6;50.4;5.7;35.3;0.3;0.1;0;1.4;0.5;19.843;7.6;75.4;16.4;0.6;50.4;5.7;35.3;0.3;0.1;0;1.4;0.5;19.843;;1000;5;1;1000;1;0
wood_98;7.6;75.4;16.4;0.6;50.4;5.7;35.3;0.3;0.1;0;1.4;0.5;19.843;7.6;75.4;16.4;0.6;50.4;5.7;35.3;0.3;0.1;0;1.4;0.5;19.843;;1000;5;1;1000;1;0
wood_99;7.6;75.4;16.4;0.6;50.4;5.7;35.3;0.3;0.1;0;1.4;0.5;19.843;7.6;75.4;16.4;0.6;50.4;5.7;35.3;0.3;0.1;0;1.4;0.5;19.843;;1000;5;1;1000;1;0
wood_100;7.6;75.4;16.4;0.6;50.4;5.7;35.3;0.3;0.1;0;1.4;0.5;19.843;7.6;75.4;16.4;0.6;50.4;5.7;35.3;0.3;0.1;0;1.4;0.5;19.843;;1000;10;1;1000;1;0
wood_101;7.6;75.4;16.4;0.6;50.4;5.7;35.3;0.3;0.1;0;1.4;0.5;19.843;7.6;75.4;16.4;0.6;50.4;5.7;35.3;0.3;0.1;0;1.4;0.5;19.843;;1000;10;1;1000;1;0
wood_102;7.6;75.4;16.4;0.6;50.4;5.7;35.3;0.3;0.1;0;1.4;0.5;19.843;7.6;75.4;16.4;0.6;50.4;5.7;35.3;0.3;0.1;0;1.4;0.5;19.843;;1000;10;1;1000;1;0
swg_1;3.2;53.7;6.41;36.69;32.4;4.6;17.11;3.9;2.1;1.5;1.703703704;0.396064815;13.943;3.2;53.7;6.41;36.69;32.4;4.6;17.11;3.9;2.1;1.5;1.703703704;0.396064815;13.943;N2;1000;10;1;10;1;0
swg_2;3.2;53.7;6.41;36.69;32.4;4.6;17.11;3.9;2.1;1.5;1.703703704;0.396064815;13.943;3.2;53.7;6.41;36.69;32.4;4.6;17.11;3.9;2.1;1.5;1.703703704;0.396064815;13.943;N2;1000;10;1;10;1;0
swg_3;3.2;53.7;6.41;36.69;32.4;4.6;17.11;3.9;2.1;1.5;1.703703704;0.396064815;13.943;3.2;53.7;6.41;36.69;32.4;4.6;17.11;3.9;2.1;1.5;1.703703704;0.396064815;13.943;N2;1000;10;1;10;1;0
swg_4;3.2;53.7;6.41;36.69;32.4;4.6;17.11;3.9;2.1;1.5;1.703703704;0.396064815;13.943;3.2;53.7;6.41;36.69;32.4;4.6;17.11;3.9;2.1;1.5;1.703703704;0.396064815;13.943;N2;1000;10;1;10;1;0
swg_5;3.2;53.7;6.41;36.69;32.4;4.6;17.11;3.9;2.1;1.5;1.703703704;0.396064815;13.943;3.2;53.7;6.41;36.69;32.4;4.6;17.11;3.9;2.1;1.5;1.703703704;0.396064815;13.943;N2;1000;10;1;10;1;0
swg_6;3.2;53.7;6.41;36.69;32.4;4.6;17.11;3.9;2.1;1.5;1.703703704;0.396064815;13.943;3.2;53.7;6.41;36.69;32.4;4.6;17.11;3.9;2.1;1.5;1.703703704;0.396064815;13.943;N2;1000;10;1;10;1;0
swg_7;3.2;53.7;6.41;36.69;32.4;4.6;17.11;3.9;2.1;1.5;1.703703704;0.396064815;13.943;3.2;53.7;6.41;36.69;32.4;4.6;17.11;3.9;2.1;1.5;1.703703704;0.396064815;13.943;N2;1000;10;1;10;1;0
swg_8;3.2;53.7;6.41;36.69;32.4;4.6;17.11;3.9;2.1;1.5;1.703703704;0.396064815;13.943;3.2;53.7;6.41;36.69;32.4;4.6;17.11;3.9;2.1;1.5;1.703703704;0.396064815;13.943;N2;1000;10;1;50;1;0
swg_9;3.2;53.7;6.41;36.69;32.4;4.6;17.11;3.9;2.1;1.5;1.703703704;0.396064815;13.943;3.2;53.7;6.41;36.69;32.4;4.6;17.11;3.9;2.1;1.5;1.703703704;0.396064815;13.943;N2;1000;10;1;50;1;0
swg_10;3.2;53.7;6.41;36.69;32.4;4.6;17.11;3.9;2.1;1.5;1.703703704;0.396064815;13.943;3.2;53.7;6.41;36.69;32.4;4.6;17.11;3.9;2.1;1.5;1.703703704;0.396064815;13.943;N2;1000;10;1;50;1;0
swg_11;3.2;53.7;6.41;36.69;32.4;4.6;17.11;3.9;2.1;1.5;1.703703704;0.396064815;13.943;3.2;53.7;6.41;36.69;32.4;4.6;17.11;3.9;2.1;1.5;1.703703704;0.396064815;13.943;N2;1000;10;1;50;1;0
swg_12;3.2;53.7;6.41;36.69;32.4;4.6;17.11;3.9;2.1;1.5;1.703703704;0.396064815;13.943;3.2;53.7;6.41;36.69;32.4;4.6;17.11;3.9;2.1;1.5;1.703703704;0.396064815;13.943;N2;1000;10;1;50;1;0
swg_13;3.2;53.7;6.41;36.69;32.4;4.6;17.11;3.9;2.1;1.5;1.703703704;0.396064815;13.943;3.2;53.7;6.41;36.69;32.4;4.6;17.11;3.9;2.1;1.5;1.703703704;0.396064815;13.943;N2;1000;10;1;50;1;0
swg_14;3.2;53.7;6.41;36.69;32.4;4.6;17.11;3.9;2.1;1.5;1.703703704;0.396064815;13.943;3.2;53.7;6.41;36.69;32.4;4.6;17.11;3.9;2.1;1.5;1.703703704;0.396064815;13.943;N2;1000;10;1;100;1;0
swg_15;3.2;53.7;6.41;36.69;32.4;4.6;17.11;3.9;2.1;1.5;1.703703704;0.396064815;13.943;3.2;53.7;6.41;36.69;32.4;4.6;17.11;3.9;2.1;1.5;1.703703704;0.396064815;13.943;N2;1000;10;1;100;1;0
swg_16;3.2;53.7;6.41;36.69;32.4;4.6;17.11;3.9;2.1;1.5;1.703703704;0.396064815;13.943;3.2;53.7;6.41;36.69;32.4;4.6;17.11;3.9;2.1;1.5;1.703703704;0.396064815;13.943;N2;1000;10;1;100;1;0
swg_17;3.2;53.7;6.41;36.69;32.4;4.6;17.11;3.9;2.1;1.5;1.703703704;0.396064815;13.943;3.2;53.7;6.41;36.69;32.4;4.6;17.11;3.9;2.1;1.5;1.703703704;0.396064815;13.943;N2;1000;10;1;100;1;0
swg_18;3.2;53.7;6.41;36.69;32.4;4.6;17.11;3.9;2.1;1.5;1.703703704;0.396064815;13.943;3.2;53.7;6.41;36.69;32.4;4.6;17.11;3.9;2.1;1.5;1.703703704;0.396064815;13.943;N2;1000;10;1;100;1;0
swg_19;3.2;53.7;6.41;36.69;32.4;4.6;17.11;3.9;2.1;1.5;1.703703704;0.396064815;13.943;3.2;53.7;6.41;36.69;32.4;4.6;17.11;3.9;2.1;1.5;1.703703704;0.396064815;13.943;N2;1000;10;1;100;1;0
swg_20;3.2;53.7;6.41;36.69;32.4;4.6;17.11;3.9;2.1;1.5;1.703703704;0.396064815;13.943;3.2;53.7;6.41;36.69;32.4;4.6;17.11;3.9;2.1;1.5;1.703703704;0.396064815;13.943;N2;1000;10;1;500;1;0
swg_21;3.2;53.7;6.41;36.69;32.4;4.6;17.11;3.9;2.1;1.5;1.703703704;0.396064815;13.943;3.2;53.7;6.41;36.69;32.4;4.6;17.11;3.9;2.1;1.5;1.703703704;0.396064815;13.943;N2;1000;10;1;500;1;0
swg_22;3.2;53.7;6.41;36.69;32.4;4.6;17.11;3.9;2.1;1.5;1.703703704;0.396064815;13.943;3.2;53.7;6.41;36.69;32.4;4.6;17.11;3.9;2.1;1.5;1.703703704;0.396064815;13.943;N2;1000;10;1;500;1;0
swg_23;3.2;53.7;6.41;36.69;32.4;4.6;17.11;3.9;2.1;1.5;1.703703704;0.396064815;13.943;3.2;53.7;6.41;36.69;32.4;4.6;17.11;3.9;2.1;1.5;1.703703704;0.396064815;13.943;N2;1000;10;1;1000;1;0
swg_24;3.2;53.7;6.41;36.69;32.4;4.6;17.11;3.9;2.1;1.5;1.703703704;0.396064815;13.943;3.2;53.7;6.41;36.69;32.4;4.6;17.11;3.9;2.1;1.5;1.703703704;0.396064815;13.943;N2;1000;10;1;1000;1;0
swg_25;3.2;53.7;6.41;36.69;32.4;4.6;17.11;3.9;2.1;1.5;1.703703704;0.396064815;13.943;3.2;53.7;6.41;36.69;32.4;4.6;17.11;3.9;2.1;1.5;1.703703704;0.396064815;13.943;N2;1000;10;1;1000;1;0
swg_26;3.2;53.7;6.41;36.69;32.4;4.6;17.11;3.9;2.1;1.5;1.703703704;0.396064815;13.943;3.2;53.7;6.41;36.69;32.4;4.6;17.11;3.9;2.1;1.5;1.703703704;0.396064815;13.943;N2;1000;10;1;1000;1;0
swg_27;3.2;53.7;6.41;36.69;32.4;4.6;17.11;3.9;2.1;1.5;1.703703704;0.396064815;13.943;3.2;53.7;6.41;36.69;32.4;4.6;17.11;3.9;2.1;1.5;1.703703704;0.396064815;13.943;N2;1000;10;1;1000;1;0
dgst_1;10.2;50.7;15.4;23.7;37.5;4.8;21.2;2.4;0.2;0;1.5;0.4;15.055;10.2;50.7;15.4;23.7;37.5;4.8;21.2;2.4;0.2;0;1.5;0.4;15.055;N2;1000;10;1;10;1;0
dgst_2;10.2;50.7;15.4;23.7;37.5;4.8;21.2;2.4;0.2;0;1.5;0.4;15.055;10.2;50.7;15.4;23.7;37.5;4.8;21.2;2.4;0.2;0;1.5;0.4;15.055;N2;1000;10;1;10;1;0
dgst_3;10.2;50.7;15.4;23.7;37.5;4.8;21.2;2.4;0.2;0;1.5;0.4;15.055;10.2;50.7;15.4;23.7;37.5;4.8;21.2;2.4;0.2;0;1.5;0.4;15.055;N2;1000;10;1;10;1;0
dgst_4;10.2;50.7;15.4;23.7;37.5;4.8;21.2;2.4;0.2;0;1.5;0.4;15.055;10.2;50.7;15.4;23.7;37.5;4.8;21.2;2.4;0.2;0;1.5;0.4;15.055;N2;1000;10;1;10;1;0
dgst_5;10.2;50.7;15.4;23.7;37.5;4.8;21.2;2.4;0.2;0;1.5;0.4;15.055;10.2;50.7;15.4;23.7;37.5;4.8;21.2;2.4;0.2;0;1.5;0.4;15.055;N2;1000;10;1;10;1;0
dgst_6;10.2;50.7;15.4;23.7;37.5;4.8;21.2;2.4;0.2;0;1.5;0.4;15.055;10.2;50.7;15.4;23.7;37.5;4.8;21.2;2.4;0.2;0;1.5;0.4;15.055;N2;1000;10;1;50;1;0
dgst_7;10.2;50.7;15.4;23.7;37.5;4.8;21.2;2.4;0.2;0;1.5;0.4;15.055;10.2;50.7;15.4;23.7;37.5;4.8;21.2;2.4;0.2;0;1.5;0.4;15.055;N2;1000;10;1;50;1;0
dgst_8;10.2;50.7;15.4;23.7;37.5;4.8;21.2;2.4;0.2;0;1.5;0.4;15.055;10.2;50.7;15.4;23.7;37.5;4.8;21.2;2.4;0.2;0;1.5;0.4;15.055;N2;1000;10;1;50;1;0
dgst_9;10.2;50.7;15.4;23.7;37.5;4.8;21.2;2.4;0.2;0;1.5;0.4;15.055;10.2;50.7;15.4;23.7;37.5;4.8;21.2;2.4;0.2;0;1.5;0.4;15.055;N2;1000;10;1;50;1;0
dgst_10;10.2;50.7;15.4;23.7;37.5;4.8;21.2;2.4;0.2;0;1.5;0.4;15.055;10.2;50.7;15.4;23.7;37.5;4.8;21.2;2.4;0.2;0;1.5;0.4;15.055;N2;1000;10;1;50;1;0
dgst_11;10.2;50.7;15.4;23.7;37.5;4.8;21.2;2.4;0.2;0;1.5;0.4;15.055;10.2;50.7;15.4;23.7;37.5;4.8;21.2;2.4;0.2;0;1.5;0.4;15.055;N2;1000;10;1;50;1;0
dgst_12;10.2;50.7;15.4;23.7;37.5;4.8;21.2;2.4;0.2;0;1.5;0.4;15.055;10.2;50.7;15.4;23.7;37.5;4.8;21.2;2.4;0.2;0;1.5;0.4;15.055;N2;1000;10;1;50;1;0
dgst_13;10.2;50.7;15.4;23.7;37.5;4.8;21.2;2.4;0.2;0;1.5;0.4;15.055;10.2;50.7;15.4;23.7;37.5;4.8;21.2;2.4;0.2;0;1.5;0.4;15.055;N2;1000;10;1;50;1;0
dgst_14;10.2;50.7;15.4;23.7;37.5;4.8;21.2;2.4;0.2;0;1.5;0.4;15.055;10.2;50.7;15.4;23.7;37.5;4.8;21.2;2.4;0.2;0;1.5;0.4;15.055;N2;1000;10;1;100;1;0
dgst_15;10.2;50.7;15.4;23.7;37.5;4.8;21.2;2.4;0.2;0;1.5;0.4;15.055;10.2;50.7;15.4;23.7;37.5;4.8;21.2;2.4;0.2;0;1.5;0.4;15.055;N2;1000;10;1;100;1;0
dgst_16;10.2;50.7;15.4;23.7;37.5;4.8;21.2;2.4;0.2;0;1.5;0.4;15.055;10.2;50.7;15.4;23.7;37.5;4.8;21.2;2.4;0.2;0;1.5;0.4;15.055;N2;1000;10;1;100;1;0
dgst_17;10.2;50.7;15.4;23.7;37.5;4.8;21.2;2.4;0.2;0;1.5;0.4;15.055;10.2;50.7;15.4;23.7;37.5;4.8;21.2;2.4;0.2;0;1.5;0.4;15.055;N2;1000;10;1;500;1;0
dgst_18;10.2;50.7;15.4;23.7;37.5;4.8;21.2;2.4;0.2;0;1.5;0.4;15.055;10.2;50.7;15.4;23.7;37.5;4.8;21.2;2.4;0.2;0;1.5;0.4;15.055;N2;1000;10;1;500;1;0
dgst_19;10.2;50.7;15.4;23.7;37.5;4.8;21.2;2.4;0.2;0;1.5;0.4;15.055;10.2;50.7;15.4;23.7;37.5;4.8;21.2;2.4;0.2;0;1.5;0.4;15.055;N2;1000;10;1;500;1;0
dgst_20;10.2;50.7;15.4;23.7;37.5;4.8;21.2;2.4;0.2;0;1.5;0.4;15.055;10.2;50.7;15.4;23.7;37.5;4.8;21.2;2.4;0.2;0;1.5;0.4;15.055;N2;1000;10;1;500;1;0
dgst_21;10.2;50.7;15.4;23.7;37.5;4.8;21.2;2.4;0.2;0;1.5;0.4;15.055;10.2;50.7;15.4;23.7;37.5;4.8;21.2;2.4;0.2;0;1.5;0.4;15.055;N2;1000;10;1;500;1;0
dgst_22;10.2;50.7;15.4;23.7;37.5;4.8;21.2;2.4;0.2;0;1.5;0.4;15.055;10.2;50.7;15.4;23.7;37.5;4.8;21.2;2.4;0.2;0;1.5;0.4;15.055;N2;1000;10;1;500;1;0
dgst_23;10.2;50.7;15.4;23.7;37.5;4.8;21.2;2.4;0.2;0;1.5;0.4;15.055;10.2;50.7;15.4;23.7;37.5;4.8;21.2;2.4;0.2;0;1.5;0.4;15.055;N2;1000;10;1;1000;1;0
dgst_24;10.2;50.7;15.4;23.7;37.5;4.8;21.2;2.4;0.2;0;1.5;0.4;15.055;10.2;50.7;15.4;23.7;37.5;4.8;21.2;2.4;0.2;0;1.5;0.4;15.055;N2;1000;10;1;1000;1;0
dgst_25;10.2;50.7;15.4;23.7;37.5;4.8;21.2;2.4;0.2;0;1.5;0.4;15.055;10.2;50.7;15.4;23.7;37.5;4.8;21.2;2.4;0.2;0;1.5;0.4;15.055;N2;1000;10;1;1000;1;0
dgst_26;10.2;50.7;15.4;23.7;37.5;4.8;21.2;2.4;0.2;0;1.5;0.4;15.055;10.2;50.7;15.4;23.7;37.5;4.8;21.2;2.4;0.2;0;1.5;0.4;15.055;N2;1000;10;1;1000;1;0
dgst_27;10.2;50.7;15.4;23.7;37.5;4.8;21.2;2.4;0.2;0;1.5;0.4;15.055;10.2;50.7;15.4;23.7;37.5;4.8;21.2;2.4;0.2;0;1.5;0.4;15.055;N2;1000;10;1;1000;1;0
dgst_28;10.2;50.7;15.4;23.7;37.5;4.8;21.2;2.4;0.2;0;1.5;0.4;15.055;10.2;50.7;15.4;23.7;37.5;4.8;21.2;2.4;0.2;0;1.5;0.4;15.055;N2;1000;10;1;1000;1;0
wd_1;7.6;75.4;16.4;0.6;50.4;5.7;35.3;0.3;0.1;0;1.4;0.5;19.843;7.6;75.4;16.4;0.6;50.4;5.7;35.3;0.3;0.1;0;1.4;0.5;19.843;N2;1000;10;1;10;1;0
wd_2;7.6;75.4;16.4;0.6;50.4;5.7;35.3;0.3;0.1;0;1.4;0.5;19.843;7.6;75.4;16.4;0.6;50.4;5.7;35.3;0.3;0.1;0;1.4;0.5;19.843;N2;1000;10;1;10;1;0
wd_3;7.6;75.4;16.4;0.6;50.4;5.7;35.3;0.3;0.1;0;1.4;0.5;19.843;7.6;75.4;16.4;0.6;50.4;5.7;35.3;0.3;0.1;0;1.4;0.5;19.843;N2;1000;10;1;10;1;0
wd_4;7.6;75.4;16.4;0.6;50.4;5.7;35.3;0.3;0.1;0;1.4;0.5;19.843;7.6;75.4;16.4;0.6;50.4;5.7;35.3;0.3;0.1;0;1.4;0.5;19.843;N2;1000;10;1;10;1;0
wd_5;7.6;75.4;16.4;0.6;50.4;5.7;35.3;0.3;0.1;0;1.4;0.5;19.843;7.6;75.4;16.4;0.6;50.4;5.7;35.3;0.3;0.1;0;1.4;0.5;19.843;N2;1000;10;1;50;1;0
wd_6;7.6;75.4;16.4;0.6;50.4;5.7;35.3;0.3;0.1;0;1.4;0.5;19.843;7.6;75.4;16.4;0.6;50.4;5.7;35.3;0.3;0.1;0;1.4;0.5;19.843;N2;1000;10;1;50;1;0
wd_7;7.6;75.4;16.4;0.6;50.4;5.7;35.3;0.3;0.1;0;1.4;0.5;19.843;7.6;75.4;16.4;0.6;50.4;5.7;35.3;0.3;0.1;0;1.4;0.5;19.843;N2;1000;10;1;50;1;0
wd_8;7.6;75.4;16.4;0.6;50.4;5.7;35.3;0.3;0.1;0;1.4;0.5;19.843;7.6;75.4;16.4;0.6;50.4;5.7;35.3;0.3;0.1;0;1.4;0.5;19.843;N2;1000;10;1;50;1;0
wd_9;7.6;75.4;16.4;0.6;50.4;5.7;35.3;0.3;0.1;0;1.4;0.5;19.843;7.6;75.4;16.4;0.6;50.4;5.7;35.3;0.3;0.1;0;1.4;0.5;19.843;N2;1000;10;1;50;1;0
wd_10;7.6;75.4;16.4;0.6;50.4;5.7;35.3;0.3;0.1;0;1.4;0.5;19.843;7.6;75.4;16.4;0.6;50.4;5.7;35.3;0.3;0.1;0;1.4;0.5;19.843;N2;1000;10;1;100;1;0
wd_11;7.6;75.4;16.4;0.6;50.4;5.7;35.3;0.3;0.1;0;1.4;0.5;19.843;7.6;75.4;16.4;0.6;50.4;5.7;35.3;0.3;0.1;0;1.4;0.5;19.843;N2;1000;10;1;100;1;0
wd_12;7.6;75.4;16.4;0.6;50.4;5.7;35.3;0.3;0.1;0;1.4;0.5;19.843;7.6;75.4;16.4;0.6;50.4;5.7;35.3;0.3;0.1;0;1.4;0.5;19.843;N2;1000;10;1;100;1;0
wd_13;7.6;75.4;16.4;0.6;50.4;5.7;35.3;0.3;0.1;0;1.4;0.5;19.843;7.6;75.4;16.4;0.6;50.4;5.7;35.3;0.3;0.1;0;1.4;0.5;19.843;N2;1000;10;1;100;1;0
wd_14;7.6;75.4;16.4;0.6;50.4;5.7;35.3;0.3;0.1;0;1.4;0.5;19.843;7.6;75.4;16.4;0.6;50.4;5.7;35.3;0.3;0.1;0;1.4;0.5;19.843;N2;1000;10;1;100;1;0
wd_15;7.6;75.4;16.4;0.6;50.4;5.7;35.3;0.3;0.1;0;1.4;0.5;19.843;7.6;75.4;16.4;0.6;50.4;5.7;35.3;0.3;0.1;0;1.4;0.5;19.843;N2;1000;10;1;500;1;0
wd_16;7.6;75.4;16.4;0.6;50.4;5.7;35.3;0.3;0.1;0;1.4;0.5;19.843;7.6;75.4;16.4;0.6;50.4;5.7;35.3;0.3;0.1;0;1.4;0.5;19.843;N2;1000;10;1;500;1;0
wd_17;7.6;75.4;16.4;0.6;50.4;5.7;35.3;0.3;0.1;0;1.4;0.5;19.843;7.6;75.4;16.4;0.6;50.4;5.7;35.3;0.3;0.1;0;1.4;0.5;19.843;N2;1000;10;1;500;1;0
wd_18;7.6;75.4;16.4;0.6;50.4;5.7;35.3;0.3;0.1;0;1.4;0.5;19.843;7.6;75.4;16.4;0.6;50.4;5.7;35.3;0.3;0.1;0;1.4;0.5;19.843;N2;1000;10;1;500;1;0
wd_19;7.6;75.4;16.4;0.6;50.4;5.7;35.3;0.3;0.1;0;1.4;0.5;19.843;7.6;75.4;16.4;0.6;50.4;5.7;35.3;0.3;0.1;0;1.4;0.5;19.843;N2;1000;10;1;1000;1;0
wd_20;7.6;75.4;16.4;0.6;50.4;5.7;35.3;0.3;0.1;0;1.4;0.5;19.843;7.6;75.4;16.4;0.6;50.4;5.7;35.3;0.3;0.1;0;1.4;0.5;19.843;N2;1000;10;1;1000;1;0
wd_21;7.6;75.4;16.4;0.6;50.4;5.7;35.3;0.3;0.1;0;1.4;0.5;19.843;7.6;75.4;16.4;0.6;50.4;5.7;35.3;0.3;0.1;0;1.4;0.5;19.843;N2;1000;10;1;1000;1;0
wd_22;7.6;75.4;16.4;0.6;50.4;5.7;35.3;0.3;0.1;0;1.4;0.5;19.843;7.6;75.4;16.4;0.6;50.4;5.7;35.3;0.3;0.1;0;1.4;0.5;19.843;N2;1000;10;1;1000;1;0
bcoal_1;10.8;44.2;40.9;4.2;63.4;3.9;16.2;0.9;0.6;0;0.7;0.2;20.13;10.8;44.2;40.9;4.2;63.4;3.9;16.2;0.9;0.6;0;0.7;0.2;20.13;N2;1000;10;1;10;1;0
bcoal_2;10.8;44.2;40.9;4.2;63.4;3.9;16.2;0.9;0.6;0;0.7;0.2;20.13;10.8;44.2;40.9;4.2;63.4;3.9;16.2;0.9;0.6;0;0.7;0.2;20.13;N2;1000;10;1;10;1;0
