Unnamed: 0,sample,wc,vm,fc,ac,c,h,o,n,s,cl,hc,oc,lhv,temperature,residence_time,pressure,heat_rate,fuel_type,fuel_category,devol_yield,E_A,A0
675,digestate_pe_472,7.649999999999999,63.025000000000006,11.55,17.775,49.362,7.41375,15.9,1.807,0.16525,0.001,1.675,0.3,22.925,600,1.5,1.0,1000,Digestate_PE,Co-Pyro,24.81151474,28.558121872631503,459.2978364710907
729,digestate_pe_457,5.202,74.857,7.854,12.087,60.74952,9.92295,10.812,1.23772,0.13189,0.00196,1.843,0.204,30.4802,600,1.5,1.0,1000,Digestate_PE,Co-Pyro,26.15069894,28.558121872631503,459.2978364710907
730,digestate_pe_458,5.1,75.35,7.7,11.85,61.224,10.0275,10.6,1.214,0.1305,0.002,1.85,0.2,30.795,600,1.5,1.0,1000,Digestate_PE,Co-Pyro,18.60703312,28.558121872631503,459.2978364710907
667,digestate_pe_415,7.649999999999999,63.025000000000006,11.55,17.775,49.362,7.41375,15.9,1.807,0.16525,0.001,1.675,0.3,22.925,600,2.0,1.0,1000,Digestate_PE,Co-Pyro,20.76710435,28.558121872631503,459.2978364710907
669,digestate_pe_417,7.649999999999999,63.025000000000006,11.55,17.775,49.362,7.41375,15.9,1.807,0.16525,0.001,1.675,0.3,22.925,600,2.0,1.0,1000,Digestate_PE,Co-Pyro,17.10254646,28.558121872631503,459.2978364710907
725,digestate_pe_452,5.1,75.35,7.7,11.85,61.224,10.0275,10.6,1.214,0.1305,0.002,1.85,0.2,30.795,600,2.0,1.0,1000,Digestate_PE,Co-Pyro,15.77710641,28.558121872631503,459.2978364710907
727,digestate_pe_454,5.303999999999999,74.364,8.008000000000001,12.324,60.27504,9.8184,11.024,1.26144,0.13328,0.00192,1.836,0.208,30.1654,600,2.0,1.0,1000,Digestate_PE,Co-Pyro,23.92904953,28.558121872631503,459.2978364710907
663,digestate_pe_411,7.649999999999999,63.025000000000006,11.55,17.775,49.362,7.41375,15.9,1.807,0.16525,0.001,1.675,0.3,22.925,600,5.0,1.0,1000,Digestate_PE,Co-Pyro,46.65523156,28.558121872631503,459.2978364710907
665,digestate_pe_414,7.649999999999999,63.025000000000006,11.55,17.775,49.362,7.41375,15.9,1.807,0.16525,0.001,1.675,0.3,22.925,600,5.0,1.0,1000,Digestate_PE,Co-Pyro,34.64052288,28.558121872631503,459.2978364710907
723,digestate_pe_450,5.202,74.857,7.854,12.087,60.74952,9.92295,10.812,1.23772,0.13189,0.00196,1.843,0.204,30.4802,600,5.0,1.0,1000,Digestate_PE,Co-Pyro,40.04113816,28.558121872631503,459.2978364710907
724,digestate_pe_451,5.202,74.857,7.854,12.087,60.74952,9.92295,10.812,1.23772,0.13189,0.00196,1.843,0.204,30.4802,600,5.0,1.0,1000,Digestate_PE,Co-Pyro,41.08710331,28.558121872631503,459.2978364710907
588,digestate_pe_102,7.649999999999999,63.025000000000006,11.55,17.775,49.362,7.41375,15.9,1.807,0.16525,0.001,1.675,0.3,22.925,600,10.0,1.0,1000,Digestate_PE,Co-Pyro,35.19224108,28.558121872631503,459.2978364710907
591,digestate_pe_106,7.752,62.532,11.704,18.012,48.88752,7.3092,16.112,1.83072,0.16664,0.00096,1.668,0.304,22.6102,600,10.0,1.0,1000,Digestate_PE,Co-Pyro,46.33230979,28.558121872631503,459.2978364710907
593,digestate_pe_149,7.649999999999999,63.025000000000006,11.55,17.775,49.362,7.41375,15.9,1.807,0.16525,0.001,1.675,0.3,22.925,600,10.0,1.0,1000,Digestate_PE,Co-Pyro,44.49712157,28.558121872631503,459.2978364710907
610,digestate_pe_124,5.202,74.857,7.854,12.087,60.74952,9.92295,10.812,1.23772,0.13189,0.00196,1.843,0.204,30.4802,600,10.0,1.0,1000,Digestate_PE,Co-Pyro,54.20435511,28.558121872631503,459.2978364710907
611,digestate_pe_125,5.406,73.87100000000001,8.162,12.561,59.80056,9.71385,11.236,1.28516,0.13467,0.00188,1.829,0.212,29.8506,600,10.0,1.0,1000,Digestate_PE,Co-Pyro,43.55628059,28.558121872631503,459.2978364710907
859,digestate_pp_315,7.649999999999999,63.025000000000006,11.55,17.775,49.517,7.196249999999999,15.9,1.809,0.17325,0.00175,1.625,0.3,22.8685,600,0.5,1.0,1000,Digestate_PP,Co-Pyro,17.14092141,19.958405438643073,210.70680741047025
862,digestate_pp_528,7.547999999999999,63.518,11.396,17.538,49.99768,7.2921,15.688,1.78536,0.17218,0.00182,1.63,0.296,23.18104,600,0.5,1.0,1000,Digestate_PP,Co-Pyro,19.94469409,19.958405438643073,210.70680741047025
919,digestate_pp_357,5.202,74.857,7.854,12.087,61.05332,9.49665,10.812,1.24164,0.14757,0.00343,1.745,0.204,30.36946,600,0.5,1.0,1000,Digestate_PP,Co-Pyro,9.051866535,19.958405438643073,210.70680741047025
920,digestate_pp_358,5.303999999999999,74.364,8.008000000000001,12.324,60.57264,9.4008,11.024,1.26528,0.14864,0.00336,1.74,0.208,30.05692,600,0.5,1.0,1000,Digestate_PP,Co-Pyro,14.80769231,19.958405438643073,210.70680741047025
857,digestate_pp_373,7.649999999999999,63.025000000000006,11.55,17.775,49.517,7.196249999999999,15.9,1.809,0.17325,0.00175,1.625,0.3,22.8685,600,1.0,1.0,1000,Digestate_PP,Co-Pyro,21.52027027,19.958405438643073,210.70680741047025
858,digestate_pp_374,7.649999999999999,63.025000000000006,11.55,17.775,49.517,7.196249999999999,15.9,1.809,0.17325,0.00175,1.625,0.3,22.8685,600,1.0,1.0,1000,Digestate_PP,Co-Pyro,21.50463758,19.958405438643073,210.70680741047025
915,digestate_pp_353,5.1,75.35,7.7,11.85,61.534,9.5925,10.6,1.218,0.1465,0.0035,1.75,0.2,30.682,600,1.0,1.0,1000,Digestate_PP,Co-Pyro,13.65131579,19.958405438643073,210.70680741047025
916,digestate_pp_354,5.202,74.857,7.854,12.087,61.05332,9.49665,10.812,1.24164,0.14757,0.00343,1.745,0.204,30.36946,600,1.0,1.0,1000,Digestate_PP,Co-Pyro,10.88235294,19.958405438643073,210.70680741047025
918,digestate_pp_356,5.1,75.35,7.7,11.85,61.534,9.5925,10.6,1.218,0.1465,0.0035,1.75,0.2,30.682,600,1.0,1.0,1000,Digestate_PP,Co-Pyro,13.95888594,19.958405438643073,210.70680741047025
852,digestate_pp_311,7.649999999999999,63.025000000000006,11.55,17.775,49.517,7.196249999999999,15.9,1.809,0.17325,0.00175,1.625,0.3,22.8685,600,1.5,1.0,1000,Digestate_PP,Co-Pyro,31.1591754,19.958405438643073,210.70680741047025
853,digestate_pp_526,7.752,62.532,11.704,18.012,49.03632,7.1004,16.112,1.83264,0.17432,0.00168,1.62,0.304,22.55596,600,1.5,1.0,1000,Digestate_PP,Co-Pyro,36.83492497,19.958405438643073,210.70680741047025
910,digestate_pp_345,5.406,73.87100000000001,8.162,12.561,60.09195999999999,9.30495,11.236,1.28892,0.14971,0.00329,1.735,0.212,29.74438,600,1.5,1.0,1000,Digestate_PP,Co-Pyro,30.13654096,19.958405438643073,210.70680741047025
911,digestate_pp_346,4.997999999999999,75.843,7.546,11.613,62.01468,9.68835,10.388,1.19436,0.14543,0.00357,1.755,0.196,30.99454,600,1.5,1.0,1000,Digestate_PP,Co-Pyro,29.99311295,19.958405438643073,210.70680741047025
913,digestate_pp_351,5.1,75.35,7.7,11.85,61.534,9.5925,10.6,1.218,0.1465,0.0035,1.75,0.2,30.682,600,1.5,1.0,1000,Digestate_PP,Co-Pyro,27.16049383,19.958405438643073,210.70680741047025
845,digestate_pp_306,7.649999999999999,63.025000000000006,11.55,17.775,49.517,7.196249999999999,15.9,1.809,0.17325,0.00175,1.625,0.3,22.8685,600,2.0,1.0,1000,Digestate_PP,Co-Pyro,36.87752355,19.958405438643073,210.70680741047025
846,digestate_pp_307,7.649999999999999,63.025000000000006,11.55,17.775,49.517,7.196249999999999,15.9,1.809,0.17325,0.00175,1.625,0.3,22.8685,600,2.0,1.0,1000,Digestate_PP,Co-Pyro,39.23233696,19.958405438643073,210.70680741047025
847,digestate_pp_308,7.752,62.532,11.704,18.012,49.03632,7.1004,16.112,1.83264,0.17432,0.00168,1.62,0.304,22.55596,600,2.0,1.0,1000,Digestate_PP,Co-Pyro,44.98316498,19.958405438643073,210.70680741047025
848,digestate_pp_371,7.649999999999999,63.025000000000006,11.55,17.775,49.517,7.196249999999999,15.9,1.809,0.17325,0.00175,1.625,0.3,22.8685,600,2.0,1.0,1000,Digestate_PP,Co-Pyro,37.06269484,19.958405438643073,210.70680741047025
908,digestate_pp_343,5.1,75.35,7.7,11.85,61.534,9.5925,10.6,1.218,0.1465,0.0035,1.75,0.2,30.682,600,2.0,1.0,1000,Digestate_PP,Co-Pyro,41.16649712,19.958405438643073,210.70680741047025
841,digestate_pp_304,7.752,62.532,11.704,18.012,49.03632,7.1004,16.112,1.83264,0.17432,0.00168,1.62,0.304,22.55596,600,5.0,1.0,1000,Digestate_PP,Co-Pyro,51.40891219,19.958405438643073,210.70680741047025
842,digestate_pp_305,7.649999999999999,63.025000000000006,11.55,17.775,49.517,7.196249999999999,15.9,1.809,0.17325,0.00175,1.625,0.3,22.8685,600,5.0,1.0,1000,Digestate_PP,Co-Pyro,50.47965597,19.958405438643073,210.70680741047025
843,digestate_pp_369,7.649999999999999,63.025000000000006,11.55,17.775,49.517,7.196249999999999,15.9,1.809,0.17325,0.00175,1.625,0.3,22.8685,600,5.0,1.0,1000,Digestate_PP,Co-Pyro,52.5967236,19.958405438643073,210.70680741047025
902,digestate_pp_337,5.303999999999999,74.364,8.008000000000001,12.324,60.57264,9.4008,11.024,1.26528,0.14864,0.00336,1.74,0.208,30.05692,600,5.0,1.0,1000,Digestate_PP,Co-Pyro,53.74015748,19.958405438643073,210.70680741047025
764,digestate_pp_205,7.547999999999999,63.518,11.396,17.538,49.99768,7.2921,15.688,1.78536,0.17218,0.00182,1.63,0.296,23.18104,600,10.0,1.0,1000,Digestate_PP,Co-Pyro,68.60266484,19.958405438643073,210.70680741047025
765,digestate_pp_206,7.547999999999999,63.518,11.396,17.538,49.99768,7.2921,15.688,1.78536,0.17218,0.00182,1.63,0.296,23.18104,600,10.0,1.0,1000,Digestate_PP,Co-Pyro,62.98476454,19.958405438643073,210.70680741047025
766,digestate_pp_207,7.752,62.532,11.704,18.012,49.03632,7.1004,16.112,1.83264,0.17432,0.00168,1.62,0.304,22.55596,600,10.0,1.0,1000,Digestate_PP,Co-Pyro,66.37016764,19.958405438643073,210.70680741047025
785,digestate_pp_277,5.406,73.87100000000001,8.162,12.561,60.09195999999999,9.30495,11.236,1.28892,0.14971,0.00329,1.735,0.212,29.74438,600,10.0,1.0,1000,Digestate_PP,Co-Pyro,64.8118366,19.958405438643073,210.70680741047025
787,digestate_pp_390,5.1,75.35,7.7,11.85,61.534,9.5925,10.6,1.218,0.1465,0.0035,1.75,0.2,30.682,600,10.0,1.0,1000,Digestate_PP,Co-Pyro,72.33459033,19.958405438643073,210.70680741047025
983,dgst_car_20,5.631189624949999,59.7469497614,15.07257698525,19.5492836284,50.57010750122812,6.952407846157389,15.039053704534588,1.8779844180683511,0.3799732776690095,0.0,1.6088119263168266,0.2519168479851441,22.67580601811377,600,0.5,1.0,1000,Digestate_SCP,Co-Pyro,27.32408834,15.09872569875148,115.8293161154276
985,dgst_car_22,5.74648480744,59.51864750368,15.0808395948,19.65402809408,50.24027975487488,6.898091244012807,15.194526873507812,1.8911576244045356,0.3754316026619909,0.0,1.606066027522187,0.2556537669276512,22.49348441705783,600,0.5,1.0,1000,Digestate_SCP,Co-Pyro,22.79757902,15.09872569875148,115.8293161154276
1093,dgst_car_107,7.919100462709999,55.21653315212,15.23653972445,21.62782666072,44.025025051309015,5.874552379579996,18.12425414910291,2.139392751822615,0.2898485452584177,0.0,1.5543224717189028,0.3260720482610458,19.05782686230788,600,0.5,1.0,1000,Digestate_SCP,Co-Pyro,34.37381043,15.09872569875148,115.8293161154276
1094,dgst_car_109,7.98415318743,55.08771871596,15.24120171685,21.68692637976,43.83892713181966,5.843905453223436,18.21197640292248,2.1468254384879217,0.2872860068451157,0.0,1.5527731598175825,0.3281805210872106,18.954955981947972,600,0.5,1.0,1000,Digestate_SCP,Co-Pyro,22.60714286,15.09872569875148,115.8293161154276
1096,dgst_car_192,7.937842474889999,55.17942107508,15.23788286755,21.64485358248,43.97140931901256,5.865722848310915,18.14952736489241,2.1415341456629324,0.2891102652500008,0.0,1.5538761072868186,0.3266795097249471,19.028189252185147,600,0.5,1.0,1000,Digestate_SCP,Co-Pyro,34.22867514,15.09872569875148,115.8293161154276
1098,dgst_car_196,7.91594890074,55.22277373128,15.2363138683,21.62496349968,44.03404080166049,5.876037108897922,18.12000433296915,2.139032665865721,0.2899726906903698,0.0,1.554397530104065,0.3259699006138516,19.062810572917357,600,0.5,1.0,1000,Digestate_SCP,Co-Pyro,27.06009356,15.09872569875148,115.8293161154276
1100,dgst_car_222,7.916271955999999,55.222134032,15.23633702,21.625256992,44.03311662958277,5.875884914646183,18.120439966305604,2.139069576979491,0.2899599649895336,0.0,1.554389836139496,0.3259803714010476,19.06229971070299,600,0.5,1.0,1000,Digestate_SCP,Co-Pyro,30.89725036,15.09872569875148,115.8293161154276
977,dgst_car_23,5.5313083814,59.9447300408,15.065419013,19.4585425648,50.85584021574039,6.999462802404862,14.904365913420229,1.8665723520827413,0.3839077711812628,0.0,1.6111907229009323,0.2486795218197119,22.83375284508614,600,1.0,1.0,1000,Digestate_SCP,Co-Pyro,20.93587522,15.09872569875148,115.8293161154276
979,dgst_car_25,5.55794425947,59.89198689084,15.06732786865,19.482740981040003,50.77964230836703,6.986914399595184,14.94028384409601,1.8696156702004951,0.3828585382548913,0.0,1.610556356191873,0.2495428373126964,22.79163229997425,600,1.0,1.0,1000,Digestate_SCP,Co-Pyro,21.17364447,15.09872569875148,115.8293161154276
980,dgst_car_271,5.62146640355,59.7662032406,15.07188017225,19.5404501836,50.597922958321774,6.956988543606679,15.025942141579062,1.8768734783136416,0.3803562920384426,0.0,1.609043496980454,0.2516017013376682,22.69118179752436,600,1.0,1.0,1000,Digestate_SCP,Co-Pyro,21.70868347,15.09872569875148,115.8293161154276
982,dgst_car_297,5.63931023177,59.73086970644,15.07315894715,19.55666111464,50.54687668283124,6.948582154916103,15.050004174875362,1.878912248936082,0.3796533930368878,0.0,1.6086185239213648,0.2521800510851778,22.66296452721196,600,1.0,1.0,1000,Digestate_SCP,Co-Pyro,16.22980251,15.09872569875148,115.8293161154276
1091,dgst_car_113,7.85027441845,55.3528193434,15.23160731775,21.5652989204,44.22191739822605,5.906976950863189,18.03144365192605,2.1315289394519725,0.2925597212008706,0.0,1.5559616499385978,0.323841275535088,19.16666466726056,600,1.0,1.0,1000,Digestate_SCP,Co-Pyro,26.12646725,15.09872569875148,115.8293161154276
971,dgst_car_26,5.59458539966,59.81943177752,15.069953749700002,19.51602907312,50.67482210311926,6.969652427404832,14.989693663804877,1.8738021530152285,0.3814151808913344,0.0,1.6096837016671215,0.2507304408872252,22.73368997142521,600,1.5,1.0,1000,Digestate_SCP,Co-Pyro,26.15332429,15.09872569875148,115.8293161154276
974,dgst_car_236,5.6664962053400005,59.67703728248001,15.075107225300002,19.58135928688,50.46910510381674,6.935774597146351,15.08666389795544,1.882018418955968,0.3785824909051786,0.0,1.6079710560008085,0.2530611961374703,22.61997409066031,600,1.5,1.0,1000,Digestate_SCP,Co-Pyro,23.7199582,15.09872569875148,115.8293161154276
976,dgst_car_298,5.60517150458,59.79846965576,15.0707124011,19.525646438560003,50.64453817405115,6.964665217733254,15.003968807340364,1.8750116826885064,0.3809981760599226,0.0,1.6094315803545745,0.2510735551019613,22.71694967442167,600,1.5,1.0,1000,Digestate_SCP,Co-Pyro,24.76290832,15.09872569875148,115.8293161154276
1088,dgst_car_117,7.911724475679999,55.231138744960006,15.2360111256,21.62112565376,44.0461257176742,5.878027273710693,18.114307783148213,2.138549998491723,0.2901390980397462,0.0,1.5544981400639069,0.3258329795935021,19.069490851519163,600,1.5,1.0,1000,Digestate_SCP,Co-Pyro,31.99306759,15.09872569875148,115.8293161154276
1089,dgst_car_118,7.873218951639999,55.30738562608,15.2332516338,21.58614378848,44.156279411367045,5.89616757397719,18.062383880378096,2.134150497989559,0.2916558966811794,0.0,1.5554151972189842,0.324584948070687,19.130381416422694,600,1.5,1.0,1000,Digestate_SCP,Co-Pyro,32.33404711,15.09872569875148,115.8293161154276
968,dgst_car_29,5.6409416436,59.7276392592,15.073275862,19.5581432352,50.54220966313759,6.947813582063444,15.052204099986133,1.8790986480916383,0.3795891289265021,0.0,1.6085796698107178,0.2522329280019655,22.660384700280748,600,2.0,1.0,1000,Digestate_SCP,Co-Pyro,24.188589,15.09872569875148,115.8293161154276
1082,dgst_car_124,7.925749253419999,55.20336752024,15.2370162089,21.63386701744,44.00600469322906,5.871420074205754,18.133219905860468,2.1401524183586957,0.2895866379875123,0.0,1.5541641224626537,0.3262875472213005,19.047312822248674,600,2.0,1.0,1000,Digestate_SCP,Co-Pyro,39.92395437,15.09872569875148,115.8293161154276
1084,dgst_car_127,7.9393002325,55.17653449,15.2379873375,21.64617794,43.96723907619017,5.865036085530237,18.151493120879145,2.141700703721734,0.2890528416772145,0.0,1.5538413889683451,0.3267267582041007,19.02588403269838,600,2.0,1.0,1000,Digestate_SCP,Co-Pyro,25.95870206,15.09872569875148,115.8293161154276
1086,dgst_car_301,7.922644601489999,55.20951521028,15.23679371455,21.63104647368,44.01488624688263,5.872882703780011,18.12903334694542,2.139797692171593,0.2897089355525228,0.0,1.5542380636266144,0.3261869200107219,19.0522223518437,600,2.0,1.0,1000,Digestate_SCP,Co-Pyro,42.57285004,15.09872569875148,115.8293161154276
964,dgst_car_37,5.70693527198,59.59696168856,15.0780052841,19.61809775536,50.35342007755247,6.916723387491745,15.141195142930794,1.8866388389716748,0.376989526704077,0.0,1.6070079491133828,0.2543718971648739,22.556025925474376,600,5.0,1.0,1000,Digestate_SCP,Co-Pyro,45.42349727,15.09872569875148,115.8293161154276
967,dgst_car_300,5.68880577504,59.63286089088,15.0767060368,19.60162729728,50.40528357253203,6.925264357297284,15.11674789127397,1.884567428884939,0.3777036786865274,0.0,1.6074397257298887,0.2537842883934572,22.584694936937424,600,5.0,1.0,1000,Digestate_SCP,Co-Pyro,45.51460362,15.09872569875148,115.8293161154276
1079,dgst_car_130,7.960308257199999,55.1349353584,15.239492874000002,21.6652635104,43.90714090649661,5.855139015289922,18.17982200768463,2.1441010038740216,0.2882252995486863,0.0,1.5533410566174553,0.3274076651054181,18.99266307224186,600,5.0,1.0,1000,Digestate_SCP,Co-Pyro,50.17946877,15.09872569875148,115.8293161154276
1080,dgst_car_131,7.88997038906,55.27421519432001,15.2344521227,21.60136229392,44.10835816493599,5.88827582046207,18.084972847274177,2.136064456030091,0.290996028827042,0.0,1.555016240811382,0.3251278915177339,19.103891594173025,600,5.0,1.0,1000,Digestate_SCP,Co-Pyro,51.68260716,15.09872569875148,115.8293161154276
1081,dgst_car_217,7.9317357618,55.191513309600005,15.237445231000002,21.6393056976,43.98887894239665,5.86859977602079,18.141292588593803,2.140836414935308,0.2893508191536151,0.0,1.554021546287399,0.3264815804504568,19.037846079848823,600,5.0,1.0,1000,Digestate_SCP,Co-Pyro,48.98684678,15.09872569875148,115.8293161154276
948,dgst_car_5,5.69894884674,59.61277604327999,15.0774329383,19.61084217168,50.376267039424064,6.920485864578383,15.13042561367541,1.8857263392010608,0.3773041256935974,0.0,1.6071981558069008,0.2541130431250282,22.568655228841816,600,10.0,1.0,1000,Digestate_SCP,Co-Pyro,59.07681709,15.09872569875148,115.8293161154276
951,dgst_car_232,5.713063245149999,59.5848273558,15.07844444425,19.6236649548,50.33588963493792,6.913836443966098,15.149458588007564,1.88733899879837,0.3767481353294435,0.0,1.6068620037774397,0.2545705155158195,22.546335478263543,600,10.0,1.0,1000,Digestate_SCP,Co-Pyro,57.33482643,15.09872569875148,115.8293161154276
1061,dgst_car_96,7.953579015589999,55.14826029548,15.23901062405,21.65915006488,43.9263914124324,5.858309221810014,18.170747764552363,2.143332145312023,0.2884903759185422,0.0,1.5535013219123848,0.3271895585904881,19.003304333027703,600,10.0,1.0,1000,Digestate_SCP,Co-Pyro,51.59954836,15.09872569875148,115.8293161154276
1062,dgst_car_97,7.864326796199999,55.3249934664,15.232614379,21.5780653584,44.18171741775775,5.900356748744178,18.05039299268095,2.1331345127952543,0.2920061739368997,0.0,1.5556269750086291,0.324296737727585,19.144442992818565,600,10.0,1.0,1000,Digestate_SCP,Co-Pyro,55.93466425,15.09872569875148,115.8293161154276
1462,htc_21,7.345,48.24,6.9,37.52,33.085,3.265,16.6,1.877,0.342,0.0,1.2,0.4,13.528,600,0.5,1.0,1000,HTC-MSW,Mix,33.54783355,4.281764749205312,36.58377665915595
1464,htc_24,7.345,48.24,6.9,37.52,33.085,3.265,16.6,1.877,0.342,0.0,1.2,0.4,13.528,600,0.5,1.0,1000,HTC-MSW,Mix,30.52064632,4.281764749205312,36.58377665915595
1465,htc_26,7.345,48.24,6.9,37.52,33.085,3.265,16.6,1.877,0.342,0.0,1.2,0.4,13.528,600,1.0,1.0,1000,HTC-MSW,Mix,41.66358595,4.281764749205312,36.58377665915595
1467,htc_32,7.345,48.24,6.9,37.52,33.085,3.265,16.6,1.877,0.342,0.0,1.2,0.4,13.528,600,1.0,1.0,1000,HTC-MSW,Mix,35.63730955,4.281764749205312,36.58377665915595
1468,htc_138,7.345,48.24,6.9,37.52,33.085,3.265,16.6,1.877,0.342,0.0,1.2,0.4,13.528,600,1.0,1.0,1000,HTC-MSW,Mix,54.99792617,4.281764749205312,36.58377665915595
1448,htc_11,7.345,48.24,6.9,37.52,33.085,3.265,16.6,1.877,0.342,0.0,1.2,0.4,13.528,600,2.0,1.0,1000,HTC-MSW,Mix,46.64668415,4.281764749205312,36.58377665915595
1469,htc_33,7.345,48.24,6.9,37.52,33.085,3.265,16.6,1.877,0.342,0.0,1.2,0.4,13.528,600,2.0,1.0,1000,HTC-MSW,Mix,40.47143428,4.281764749205312,36.58377665915595
1470,htc_35,7.345,48.24,6.9,37.52,33.085,3.265,16.6,1.877,0.342,0.0,1.2,0.4,13.528,600,2.0,1.0,1000,HTC-MSW,Mix,43.41111874,4.281764749205312,36.58377665915595
1472,htc_39,7.345,48.24,6.9,37.52,33.085,3.265,16.6,1.877,0.342,0.0,1.2,0.4,13.528,600,5.0,1.0,1000,HTC-MSW,Mix,46.7282216,4.281764749205312,36.58377665915595
1473,htc_40,7.345,48.24,6.9,37.52,33.085,3.265,16.6,1.877,0.342,0.0,1.2,0.4,13.528,600,5.0,1.0,1000,HTC-MSW,Mix,44.06887755,4.281764749205312,36.58377665915595
1474,htc_41,7.345,48.24,6.9,37.52,33.085,3.265,16.6,1.877,0.342,0.0,1.2,0.4,13.528,600,5.0,1.0,1000,HTC-MSW,Mix,42.94158554,4.281764749205312,36.58377665915595
1478,htc_45,7.345,48.24,6.9,37.52,33.085,3.265,16.6,1.877,0.342,0.0,1.2,0.4,13.528,600,10.0,1.0,1000,HTC-MSW,Mix,53.74432678,4.281764749205312,36.58377665915595
1541,htc_126,7.345,48.24,6.9,37.52,33.085,3.265,16.6,1.877,0.342,0.0,1.2,0.4,13.528,600,10.0,1.0,10,HTC-MSW,Mix,56.50015513,4.281764749205312,36.58377665915595
1542,htc_127,7.345,48.24,6.9,37.52,33.085,3.265,16.6,1.877,0.342,0.0,1.2,0.4,13.528,600,10.0,1.0,10,HTC-MSW,Mix,54.79641132,4.281764749205312,36.58377665915595
1543,htc_128,7.345,48.24,6.9,37.52,33.085,3.265,16.6,1.877,0.342,0.0,1.2,0.4,13.528,600,10.0,1.0,50,HTC-MSW,Mix,54.87437186,4.281764749205312,36.58377665915595
1544,htc_129,7.345,48.24,6.9,37.52,33.085,3.265,16.6,1.877,0.342,0.0,1.2,0.4,13.528,600,10.0,1.0,50,HTC-MSW,Mix,55.47394194,4.281764749205312,36.58377665915595
1545,htc_130,7.345,48.24,6.9,37.52,33.085,3.265,16.6,1.877,0.342,0.0,1.2,0.4,13.528,600,10.0,1.0,50,HTC-MSW,Mix,57.50577367,4.281764749205312,36.58377665915595
1548,htc_133,7.345,48.24,6.9,37.52,33.085,3.265,16.6,1.877,0.342,0.0,1.2,0.4,13.528,600,10.0,1.0,100,HTC-MSW,Mix,55.19031142,4.281764749205312,36.58377665915595
1550,htc_134,7.345,48.24,6.9,37.52,33.085,3.265,16.6,1.877,0.342,0.0,1.2,0.4,13.528,600,10.0,1.0,500,HTC-MSW,Mix,55.8477237,4.281764749205312,36.58377665915595
1554,htc_138,7.345,48.24,6.9,37.52,33.085,3.265,16.6,1.877,0.342,0.0,1.2,0.4,13.528,600,10.0,1.0,1000,HTC-MSW,Mix,54.99792617,4.281764749205312,36.58377665915595
1557,htc_142,7.345,48.24,6.9,37.52,33.085,3.265,16.6,1.877,0.342,0.0,1.2,0.4,13.528,600,10.0,1.0,1000,HTC-MSW,Mix,53.74432678,4.281764749205312,36.58377665915595
1631,hc_26,5.2,91.73567443,3.064325572,0.0,39.46536064,5.214475632,54.93683904,0.309855118,0.073469572,0.0,1.585534924,1.044020088,16.166,600,0.5,1.0,1000,Hemicellulose,Biomass,62.52078484,23.72694755929004,749.3056913708809
1632,hc_28,5.2,91.73567443,3.064325572,0.0,39.46536064,5.214475632,54.93683904,0.309855118,0.073469572,0.0,1.585534924,1.044020088,16.166,600,0.5,1.0,1000,Hemicellulose,Biomass,63.29025498,23.72694755929004,749.3056913708809
1618,hc_8,5.2,91.73567443,3.064325572,0.0,39.46536064,5.214475632,54.93683904,0.309855118,0.073469572,0.0,1.585534924,1.044020088,16.166,600,1.0,1.0,1000,Hemicellulose,Biomass,79.83641536,23.72694755929004,749.3056913708809
1619,hc_9,5.2,91.73567443,3.064325572,0.0,39.46536064,5.214475632,54.93683904,0.309855118,0.073469572,0.0,1.585534924,1.044020088,16.166,600,1.0,1.0,1000,Hemicellulose,Biomass,79.66991748,23.72694755929004,749.3056913708809
1634,hc_30,5.2,91.73567443,3.064325572,0.0,39.46536064,5.214475632,54.93683904,0.309855118,0.073469572,0.0,1.585534924,1.044020088,16.166,600,2.0,1.0,1000,Hemicellulose,Biomass,83.02373581,23.72694755929004,749.3056913708809
